node,seq,time_s,rssi_dbm,uav_x,uav_y,uav_z
107,812,1630.76822078,-81.4412128795,300.000771101,-188.182753307,30
108,812,1630.78488745,-81.4390943729,300.000770925,-188.149419976,30
107,813,1632.76822078,-81.2645774385,300.000749934,-184.182753385,30
108,813,1632.78488745,-81.263778656,300.000749758,-184.149420054,30
107,814,1634.76822078,-81.2512130061,300.000728767,-180.182753459,30
108,814,1634.78488745,-81.2517997648,300.000728591,-180.149420128,30
107,815,1636.76822078,-81.4022244273,300.000707601,-176.182753531,30
108,815,1636.78488745,-81.4041480406,300.000707424,-176.1494202,30
95,816,1638.56822078,-81.5112896463,300.00068855,-172.582753594,30
107,816,1638.76822078,-81.7054520653,300.000686434,-172.1827536,30
108,816,1638.78488745,-81.7085621066,300.000686257,-172.149420268,30
95,817,1640.56822078,-80.8950976927,300.000667384,-168.58275368,30
95,818,1642.56822077,-80.4019609313,300.000646217,-164.582753764,30
95,819,1644.56822077,-80.070581884,300.000631994,-160.58275396,30
95,820,1646.56822077,-79.9314842482,300.000622143,-156.582754224,30
95,821,1648.56822077,-79.9986839722,300.000612292,-152.582754484,30
95,822,1650.56822077,-80.2653169219,300.000602441,-148.582754742,30
95,823,1652.56822077,-80.7058225692,300.000592591,-144.582754996,30
83,824,1654.36822078,-81.8441338957,300.000583725,-140.982755209,30
84,824,1654.38488745,-81.8406622535,300.000583643,-140.94942188,30
95,824,1654.56822078,-81.2833542047,300.00058274,-140.582755248,30
83,825,1656.36822078,-81.4923694717,300.000573874,-136.982755479,30
84,825,1656.38488745,-81.4900118258,300.000573792,-136.94942215,30
95,825,1656.56822079,-81.9583989707,300.000572889,-136.582755496,30
83,826,1658.36822078,-81.2858939167,300.000563869,-132.982755748,30
84,826,1658.38488745,-81.2848278639,300.000563693,-132.94942242,30
83,827,1660.36822078,-81.2409374992,300.000542698,-128.9827562,30
84,827,1660.38488745,-81.2412531031,300.000542521,-128.949422872,30
83,828,1662.36822078,-81.3612106221,300.000521526,-124.98275665,30
84,828,1662.38488745,-81.3628811419,300.00052135,-124.949423322,30
71,829,1664.16822078,-81.6392719432,300.000502472,-121.382757051,30
83,829,1664.36822078,-81.6369330975,300.000500355,-120.982757096,30
84,829,1664.38488745,-81.6398253941,300.000500178,-120.949423768,30
71,830,1666.16822078,-81.0041518089,300.0004813,-117.382757515,30
71,831,1668.16822077,-80.484503936,300.000460129,-113.382757977,30
71,832,1670.16822077,-80.1196013954,300.000438957,-109.382758435,30
71,833,1672.16822077,-79.9422157595,300.000417786,-105.382758891,30
71,834,1674.16822077,-79.9700194766,300.000401295,-101.382759421,30
71,835,1676.16822077,-80.2001628614,300.000391439,-97.3827600571,30
71,836,1678.16822077,-80.6101851067,300.000381584,-93.3827606891,30
59,837,1679.96822079,-81.9256050864,300.000372714,-89.7827612391,30
60,837,1679.98488745,-81.9219459421,300.000372632,-89.7494279124,30
71,837,1680.16822078,-81.1647013493,300.000371729,-89.3827613191,30
59,838,1681.96822078,-81.5488153978,300.000362859,-85.7827618871,30
60,838,1681.98488745,-81.5462293423,300.000362777,-85.7494285604,30
71,838,1682.16822078,-81.824115086,300.000361873,-85.3827619451,30
59,839,1683.96822078,-81.3130985738,300.000353003,-81.7827625311,30
60,839,1683.98488745,-81.3117761539,300.000352921,-81.7494292044,30
59,840,1685.96822078,-81.2366894143,300.000343148,-77.7827631731,30
60,840,1685.98488744,-81.2367370399,300.000343066,-77.7494298465,30
59,841,1687.96822078,-81.325863807,300.000333292,-73.7827638111,30
60,841,1687.98488745,-81.3272768454,300.00033321,-73.7494304845,30
47,842,1689.76822078,-81.7700415042,300.000316344,-70.1827645133,30
59,842,1689.96822078,-81.5733138755,300.000314226,-69.7827646001,30
60,842,1689.98488745,-81.5759806405,300.00031405,-69.749431275,30
47,843,1691.76822078,-81.1173863566,300.000295168,-66.1827653534,30
59,843,1691.96822079,-81.9600353104,300.00029305,-65.7827654202,30
60,843,1691.98488745,-81.9637605916,300.000292874,-65.7494320951,30
47,844,1693.76822077,-80.5726741212,300.000273992,-62.1827661914,30
47,845,1695.76822077,-80.1754627147,300.000252816,-58.1827670275,30
47,846,1697.76822077,-79.9604468622,300.00023164,-54.1827678596,30
47,847,1699.76822077,-79.9487483755,300.000210464,-50.1827686876,30
47,848,1701.76822077,-80.1415669505,300.000189288,-46.1827695117,30
47,849,1703.76822077,-80.5197963281,300.000170529,-42.1827703739,30
47,850,1705.76822078,-81.0498411102,300.000160669,-38.1827713799,30
35,851,1707.56822078,-81.6103845282,300.000151795,-34.5827722823,30
36,851,1707.58488745,-81.6075895603,300.000151713,-34.5494389608,30
47,851,1707.76822078,-81.6922786376,300.000150809,-34.1827723839,30
35,852,1709.56822078,-81.3461002074,300.000141935,-30.5827733043,30
36,852,1709.58488745,-81.3445384523,300.000141853,-30.5494399808,30
35,853,1711.56822078,-81.2384689041,300.000132075,-26.5827743223,30
36,853,1711.58488745,-81.2382652437,300.000131993,-26.5494409988,30
35,854,1713.56822078,-81.2962723038,300.000122215,-22.5827753383,30
36,854,1713.58488745,-81.2974437439,300.000122133,-22.5494420148,30
23,855,1715.36822078,-81.9033551176,300.000113341,-18.9827762407,30
35,855,1715.56822078,-81.5147490432,300.000112355,-18.5827763483,30
36,855,1715.58488745,-81.517200221,300.000112273,-18.5494430248,30
23,856,1717.36822078,-81.2345250815,300.000103481,-14.9827772688,30
35,856,1717.56822078,-81.8768315834,300.000102495,-14.5827773584,30
36,856,1717.58488745,-81.8803791245,300.000102413,-14.5494440348,30
23,857,1719.36822077,-80.6662038831,300.000087807,-10.9827783914,30
23,858,1721.36822077,-80.2379681494,300.000066626,-6.98277960341,30
23,859,1723.36822077,-79.9861077802,300.000045445,-2.98278081147,30
23,860,1725.36822077,-79.9349518158,300.000024265,1.01721798248,30
23,861,1727.36822077,-80.0897346084,300.000003084,5.01721678042,30
23,862,1729.36822077,-80.4349264945,299.999981903,9.01721558237,30
23,863,1731.36822078,-80.9390483283,299.999960723,13.0172143883,30
11,864,1733.16822078,-81.6769361288,299.99994166,16.6172133187,30
12,864,1733.18488745,-81.6739268455,299.999941483,16.6505466406,30
23,864,1733.36822078,-81.5631293019,299.999939542,17.0172131937,30
11,865,1735.16822078,-81.384825083,299.999920477,20.6172119368,30
12,865,1735.18488745,-81.3830186866,299.999920301,20.6505452572,30
11,866,1737.16822078,-81.2462953916,299.999899294,24.6172105428,30
12,866,1737.18488744,-81.2458345781,299.999899118,24.6505438632,30
11,867,1739.16822078,-81.2725494476,299.999878111,28.6172091507,30
12,867,1739.18488744,-81.2734729402,299.999877934,28.6505424711,30
11,868,1741.16822078,-81.4614180816,299.999856928,32.6172077627,30
12,868,1741.18488745,-81.4636504269,299.999856751,32.6505410831,30
11,869,1743.16822078,-81.7979265517,299.999835745,36.6172063766,30
12,869,1743.18488745,-81.8012976325,299.999835568,36.650539697,30
12,883,1771.18488745,-81.8057591504,329.999821288,36.6889108747,30
12,884,1773.18488745,-81.4666028413,329.999837799,32.6889123028,30
12,885,1775.18488744,-81.2746901849,329.999854309,28.6889137288,30
12,886,1777.18488744,-81.2452158552,329.99987082,24.6889151508,30
12,887,1779.18488745,-81.3806145941,329.99988733,20.688916511,30
12,888,1781.18488745,-81.6699261213,329.999903838,16.688917739,30
24,888,1781.38488745,-81.4433144711,329.999905489,16.2889178664,30
24,889,1783.38488744,-80.8379512766,329.999921997,12.2889191125,30
24,890,1785.38488744,-80.3597509364,329.999938505,8.28892035449,30
24,891,1787.38488743,-80.0469822281,329.999955013,4.28892159452,30
24,892,1789.38488743,-79.9288207031,329.999971521,0.288922830558,30
24,893,1791.38488743,-80.0172321392,329.999988029,-3.71107593741,30
24,894,1793.38488744,-80.3032128452,330.000004538,-7.71107470737,30
24,895,1795.38488744,-80.7596417077,330.000021043,-11.711073654,30
24,896,1797.38488745,-81.3490164837,330.000037549,-15.71107262,30
36,896,1797.58488745,-81.7235756165,330.000039199,-16.1110725234,30
36,897,1799.58488745,-81.4135054382,330.000055705,-20.1110714713,30
36,898,1801.58488745,-81.2547710137,330.000072211,-24.1110704213,30
36,899,1803.58488745,-81.2601175194,330.000088716,-28.1110693753,30
36,900,1805.58488745,-81.429102881,330.000105222,-32.1110683332,30
48,900,1805.78488745,-81.9859166904,330.000106872,-32.5110682386,30
36,901,1807.58488745,-81.7482132492,330.000121727,-36.1110672932,30
48,901,1807.78488745,-81.307861865,330.000123378,-36.5110671806,30
48,902,1809.78488744,-80.7258377203,330.000139882,-40.5110753964,30
48,903,1811.78488744,-80.2793120939,330.000156384,-44.5110893364,30
48,904,1813.78488743,-80.0053898525,330.000172886,-48.5111032803,30
48,905,1815.78488743,-79.9302268571,330.000189389,-52.5111172263,30
48,906,1817.78488743,-80.0614927919,330.000205891,-56.5111311763,30
48,907,1819.78488744,-80.3859347865,330.000222394,-60.5111451302,30
48,908,1821.78488744,-80.8735234664,330.000238896,-64.5111590862,30
48,909,1823.78488745,-81.4857076995,330.000255398,-68.5111713139,30
60,909,1823.98488745,-81.6470501772,330.000257048,-68.9111712509,30
60,910,1825.98488745,-81.3670878811,330.000273549,-72.9111705749,30
60,911,1827.98488744,-81.2421081663,330.00029005,-76.9111699028,30
60,912,1829.98488744,-81.2822602235,330.00030655,-80.9111692328,30
60,913,1831.98488745,-81.4842300976,330.000323051,-84.9111685668,30
72,913,1832.18488745,-81.8376795362,330.000324701,-85.3111685078,30
60,914,1833.98488745,-81.8321040545,330.000339552,-88.9111679047,30
72,914,1834.18488744,-81.1766134289,330.000341202,-89.3111678237,30
72,915,1836.18488744,-80.6196872596,330.000357702,-93.3111671437,30
72,916,1838.18488744,-80.2065004221,330.000374203,-97.3111664657,30
72,917,1840.18488743,-79.972601561,330.000390702,-101.311165947,30
72,918,1842.18488743,-79.9407792618,330.0004072,-105.311165467,30
72,919,1844.18488744,-80.1142943658,330.000423698,-109.311164991,30
72,920,1846.18488744,-80.4758378804,330.000440195,-113.311164517,30
72,921,1848.18488744,-80.9928523652,330.000456693,-117.311164047,30
84,921,1848.38488745,-81.9644015562,330.000458343,-117.711164017,30
72,922,1850.18488745,-81.6261094742,330.000473191,-121.311163579,30
84,922,1850.38488745,-81.5764425749,330.000474841,-121.711163529,30
84,923,1852.38488745,-81.3275259945,330.000491339,-125.711163045,30
84,924,1854.38488745,-81.2367522057,330.000507836,-129.711162642,30
84,925,1856.38488745,-81.3115563054,330.000524332,-133.711162352,30
84,926,1858.38488745,-81.5457925146,330.000540827,-137.711162064,30
96,926,1858.58488745,-81.6923805258,330.000542477,-138.111162036,30
84,927,1860.38488745,-81.9213246553,330.000557323,-141.711161779,30
96,927,1860.58488744,-81.0499291064,330.000558973,-142.111161732,30
96,928,1862.58488744,-80.5198645965,330.000575468,-146.11116143,30
96,929,1864.58488743,-80.1416099283,330.000591964,-150.111161132,30
96,930,1866.58488743,-79.9487620135,330.000608459,-154.111160836,30
96,931,1868.58488743,-79.960429813,330.000624955,-158.111160548,30
96,932,1870.58488743,-80.1754167916,330.000641448,-162.111160448,30
96,933,1872.58488744,-80.5726037175,330.000657941,-166.111160352,30
96,934,1874.58488744,-81.117297211,330.000674434,-170.111160257,30
108,934,1874.78488745,-81.8727991951,330.000676083,-170.511160261,30
96,935,1876.58488745,-81.7699394489,330.000690927,-174.111160165,30
108,935,1876.78488745,-81.5119699529,330.000692576,-174.511160151,30
108,936,1878.78488745,-81.2949549793,330.000709069,-178.511160041,30
108,937,1880.78488745,-81.2387210142,330.000725562,-182.511159937,30
108,938,1882.78488745,-81.3479010941,330.000742055,-186.511159835,30
108,939,1884.78488745,-81.6135906635,330.000758546,-190.511159854,30
120,939,1884.98488745,-81.5503203649,330.000760195,-190.911159861,30
120,940,1886.98488744,-80.9281596989,330.000776686,-194.911159935,30
120,941,1888.98488744,-80.426720201,330.000793176,-198.911160011,30
120,942,1890.98488743,-80.0849112666,330.000809667,-202.911160091,30
120,943,1892.98488743,-79.9339817472,330.000826157,-206.911160175,30
120,944,1894.98488743,-79.9890913627,330.000842648,-210.911160263,30
120,945,1896.98488744,-80.2446033623,330.000859139,-214.911160353,30
